eventID,Cell Type,Center.x,Center.y,Radius,Slice,Frame,Size,Dilation,Orientation,Series
53,Mother,172.319,324.902,48.51,5,74,131.67,1,130,0
5,Mother,291.704,262.286,48.51,5,74,69.3,1,10,0
20,Mother,135.359,299.871,48.51,5,74,90.09,1,150,0
72,Mother,151.748,407.304,48.51,5,74,69.3,1,110,0
14,Mother,167.864,319.594,48.51,5,75,131.67,1,130,0
3,Mother,128.09,291.673,48.51,5,75,69.3,1,150,0
18,Mother,520.205,193.451,48.51,5,75,131.67,1,120,0
27,Mother,329.24,255.668,48.51,5,75,90.09,1,100,0
5,Mother,423.173,381.282,48.51,5,76,69.3,1,40,0
12,Mother,171.892,329.784,48.51,5,76,131.67,1,130,0
10,Mother,131.894,305.873,48.51,5,76,90.09,1,150,0
11,Mother,164.204,417.653,48.51,5,76,69.3,1,130,0
25,Mother,505.201,202.114,48.51,5,76,131.67,1,120,0
0,Mother,621.791,348.121,48.51,5,77,69.3,1,70,0
10,Mother,129.495,312.748,48.51,5,77,90.09,1,160,0
5,Mother,174.489,331.366,48.51,5,77,131.67,1,170,0
17,Mother,134.364,294.754,48.51,5,77,69.3,1,140,0
16,Mother,136.591,292.1,48.51,5,77,69.3,1,140,0
33,Mother,167.042,413.354,48.51,5,77,69.3,1,120,0
23,Mother,511.652,438.213,48.51,5,77,69.3,1,130,0
27,Mother,152.701,296.132,48.51,5,77,90.09,1,130,0
36,Mother,515.936,199.917,48.51,5,77,131.67,1,120,0
43,Mother,503.933,206.847,48.51,5,77,173.25,1,120,0
48,Mother,509.355,13.86,48.51,5,77,131.67,1,90,0
29,Mother,630.63,408.87,48.51,5,78,69.3,1,90,0
2,Mother,380.21,404,48.51,5,78,69.3,1,70,0
3,Mother,181.891,320.756,48.51,5,78,110.88,1,160,0
17,Mother,505.201,202.114,48.51,5,78,173.25,1,120,0
28,Mother,497.932,210.312,48.51,5,78,194.04,1,120,0
35,Mother,184.582,395.225,48.51,5,79,69.3,1,30,0
3,Mother,450.45,308.385,48.51,5,79,90.09,1,90,0
92,Mother,510.524,26.669,48.51,5,79,131.67,1,100,0
46,Mother,122.428,308.409,48.51,5,79,69.3,1,150,0
73,Mother,499.664,213.313,48.51,5,79,194.04,1,120,0
78,Mother,484.66,221.975,48.51,5,79,194.04,1,120,0
0,Mother,214.803,102.738,48.51,5,80,69.3,1,170,0
4,Mother,117.23,317.412,48.51,5,80,69.3,1,150,0
5,Mother,133.785,343.666,48.51,5,80,69.3,1,130,0
9,Mother,488.929,215.51,48.51,5,80,152.46,1,120,0
21,Mother,509.321,19.8443,48.51,5,80,131.67,1,100,0
6,Mother,507.112,27.2707,48.51,5,81,131.67,1,100,0
4,Mother,487.661,220.243,48.51,5,81,194.04,1,120,0
8,Mother,503.7,27.8724,48.51,5,81,131.67,1,100,0
0,Mother,429.032,524.024,48.51,5,82,69.3,1,80,0
1,Mother,331.712,313.209,48.51,5,82,69.3,1,60,0
3,Mother,443.965,511.126,48.51,5,82,69.3,1,20,0
4,Mother,290.295,253.269,48.51,5,82,90.09,1,170,0
8,Mother,481.659,223.708,48.51,5,82,152.46,1,120,0
0,Mother,340.714,318.407,48.51,5,83,69.3,1,60,0
1,Mother,151.631,435.893,48.51,5,83,69.3,1,140,0
11,Mother,495.859,227.513,48.51,5,83,152.46,1,120,0
12,Mother,492.858,229.245,48.51,5,83,152.46,1,120,0
29,Mother,141.742,429.467,48.51,5,84,69.3,1,100,0
1,Mother,106.044,340.408,48.51,5,84,69.3,1,170,0
13,Mother,492.394,221.511,48.51,5,84,173.25,1,120,0
24,Mother,483.392,226.709,48.51,5,84,194.04,1,120,0
0,Mother,333.165,320.505,48.51,5,85,69.3,1,70,0
2,Mother,119.925,352.535,48.51,5,85,69.3,1,120,0
19,Mother,138.931,433.481,48.51,5,85,69.3,1,100,0
9,Mother,483.392,226.709,48.51,5,85,152.46,1,120,0
2,Mother,159.697,290.554,48.51,5,86,69.3,1,70,0
5,Mother,324.282,324.646,48.51,5,86,69.3,1,70,0
7,Mother,110.323,358.83,48.51,5,86,69.3,1,130,0
9,Mother,127.484,441.947,48.51,5,86,69.3,1,110,0
0,Mother,89.3864,355.063,48.51,5,87,69.3,1,170,0
2,Mother,104.555,319.497,48.51,5,87,69.3,1,140,0
6,Mother,116.394,317.55,48.51,5,87,90.09,1,130,0
7,Mother,111.387,365.466,48.51,5,87,69.3,1,120,0
9,Mother,474.854,239.64,48.51,5,87,152.46,1,120,0
14,Mother,459.85,248.303,48.51,5,87,194.04,1,120,0
19,Mother,499.686,25.0617,48.51,5,87,131.67,1,100,0
28,Mother,505.89,24.255,48.51,5,88,110.88,1,90,0
13,Mother,320.048,326.481,48.51,5,88,69.3,1,60,0
21,Mother,100.03,319.484,48.51,5,88,69.3,1,150,0
25,Mother,112.191,352.999,48.51,5,88,69.3,1,120,0
71,Mother,502.425,31.185,48.51,5,89,131.67,1,90,0
11,Mother,315.315,327.749,48.51,5,89,69.3,1,60,0
23,Mother,108.523,351.294,48.51,5,89,69.3,1,130,0
27,Mother,474.854,239.64,48.51,5,89,152.46,1,120,0
40,Mother,490.05,30.2791,48.51,5,89,110.88,1,100,0
56,Mother,513.937,26.0673,48.51,5,89,152.46,1,100,0
7,Mother,298.579,322.087,48.51,5,90,69.3,1,60,0
12,Mother,76.5005,326.646,48.51,5,90,69.3,1,160,0
14,Mother,122.768,328.611,48.51,5,90,131.67,1,150,0
19,Mother,96.5325,347.786,48.51,5,90,69.3,1,130,0
22,Mother,652.352,435.28,48.51,5,90,69.3,1,110,0
23,Mother,409.334,527.418,48.51,5,90,69.3,1,110,0
26,Mother,492.03,20.79,48.51,5,90,131.67,1,90,0
0,Mother,125.933,467.061,48.51,5,91,69.3,1,80,0
2,Mother,295.578,320.355,48.51,5,91,69.3,1,60,0
4,Mother,362.117,530.816,48.51,5,91,69.3,1,60,0
18,Mother,86.6038,349.893,48.51,5,91,69.3,1,110,0
9,Mother,109.345,346.133,48.51,5,91,110.88,1,140,0
13,Mother,633.531,452.107,48.51,5,91,69.3,1,120,0
14,Mother,93.4729,299.789,48.51,5,91,69.3,1,120,0
0,Mother,303.312,320.819,48.51,5,92,69.3,1,60,0
16,Mother,116.486,344.612,48.51,5,92,110.88,1,130,0
3,Mother,85.8299,323.289,48.51,5,92,69.3,1,150,0
21,Mother,487.24,34.2932,48.51,5,92,110.88,1,100,0
5,Mother,298.114,329.821,48.51,5,93,69.3,1,60,0
19,Mother,108.726,346.998,48.51,5,93,110.88,1,120,0
14,Mother,633.995,459.841,48.51,5,93,69.3,1,120,0
0,Mother,293.381,331.09,48.51,5,94,69.3,1,60,0
3,Mother,110.458,349.998,48.51,5,94,110.88,1,120,0
22,Mother,480.415,35.4965,48.51,5,95,131.67,1,100,0
2,Mother,290.38,329.357,48.51,5,95,69.3,1,60,0
4,Mother,362.977,422.746,48.51,5,95,69.3,1,40,0
5,Mother,66.7033,344.027,48.51,5,95,90.09,1,170,0
6,Mother,89.8257,445.932,48.51,5,95,69.3,1,120,0
9,Mother,105.725,348.73,48.51,5,95,110.88,1,120,0
26,Mother,476.401,32.6859,48.51,5,95,131.67,1,100,0
1,Mother,291.649,334.09,48.51,5,96,69.3,1,60,0
10,Mother,64.9488,348.253,48.51,5,96,90.09,1,160,0
24,Mother,481.017,38.9089,48.51,5,96,110.88,1,100,0
19,Mother,100.187,359.929,48.51,5,96,110.88,1,120,0
16,Mother,293.47,409.303,48.51,5,97,90.09,1,70,0
5,Mother,290.922,429.302,48.51,5,97,69.3,1,80,0
18,Mother,290.38,329.357,48.51,5,97,69.3,1,60,0
29,Mother,60.5077,350.324,48.51,5,97,69.3,1,160,0
35,Mother,463.966,42.1045,48.51,5,97,69.3,1,140,0
36,Mother,82.7851,450.842,48.51,5,97,69.3,1,110,0
1,Mother,285.797,329.076,48.51,5,98,69.3,1,70,0
9,Mother,93.024,359.776,48.51,5,98,110.88,1,130,0
8,Mother,47.4835,345.583,48.51,5,98,69.3,1,160,0
0,Mother,114.345,474.705,48.51,5,99,69.3,1,90,0
2,Mother,290.38,329.357,48.51,5,99,69.3,1,60,0
3,Mother,483.45,46.6287,48.51,5,99,69.3,1,30,0
14,Mother,93.2574,347.926,48.51,5,99,110.88,1,120,0
6,Mother,54.2948,337,48.51,5,99,69.3,1,160,0
23,Mother,77.7231,345.757,48.51,5,99,90.09,1,100,0
0,Mother,676.592,319.523,48.51,5,101,69.3,1,20,0
3,Mother,61.3594,317.163,48.51,5,101,69.3,1,150,0
12,Mother,95.794,338.459,48.51,5,101,110.88,1,120,0
18,Mother,82.7428,334.316,48.51,5,101,90.09,1,100,0
17,Mother,267.982,526.835,48.51,5,101,69.3,1,100,0
0,Mother,318.78,419.265,48.51,5,102,69.3,1,90,0
26,Mother,469.172,51.5528,48.51,5,102,131.67,1,100,0
8,Mother,141.645,269.234,48.51,5,102,69.3,1,160,0
12,Mother,66.3566,332.677,48.51,5,102,69.3,1,140,0
16,Mother,96.7224,353.928,48.51,5,102,110.88,1,120,0
21,Mother,82.1627,347.822,48.51,5,102,90.09,1,110,0
0,Mother,51.9247,343.512,48.51,5,103,69.3,1,160,0
1,Mother,452.853,519.186,48.51,5,103,69.3,1,150,0
0,Mother,64.9488,348.253,48.51,5,104,69.3,1,160,0
6,Mother,103.652,365.931,48.51,5,104,110.88,1,120,0
1,Mother,335.152,459.663,48.51,5,105,69.3,1,40,0
9,Mother,99.2787,372.621,48.51,5,105,131.67,1,130,0
21,Mother,79.1243,373.657,48.51,5,105,90.09,1,100,0
0,Mother,107.849,330.171,48.51,5,106,69.3,1,80,0
2,Mother,337.44,459.013,48.51,5,106,69.3,1,30,0
27,Mother,106.815,370.82,48.51,5,106,131.67,1,130,0
17,Mother,62.3292,342.867,48.51,5,106,69.3,1,140,0
39,Mother,180.18,284.13,48.51,5,106,69.3,1,90,0
32,Mother,78.5934,336.387,48.51,5,106,69.3,1,120,0
42,Mother,83.16,370.755,48.51,5,106,90.09,1,90,0
38,Mother,82.5366,373.056,48.51,5,106,90.09,1,100,0
8,Mother,148.798,337.391,48.51,5,107,90.09,1,80,0
18,Mother,55.44,374.22,48.51,5,107,69.3,1,180,0
29,Mother,76.028,358.885,48.51,5,107,90.09,1,140,0
25,Mother,65.4106,349.976,48.51,5,107,69.3,1,140,0
34,Mother,104.16,373.048,48.51,5,107,131.67,1,130,0
0,Mother,525.941,125.178,48.51,5,108,69.3,1,70,0
6,Mother,363.179,448.153,48.51,5,108,69.3,1,30,0
9,Mother,52.2544,366.108,48.51,5,108,90.09,1,170,0
23,Mother,58.3017,353.058,48.51,5,108,69.3,1,140,0
43,Mother,96.6243,374.848,48.51,5,108,131.67,1,130,0
21,Mother,54.7933,341.067,48.51,5,108,69.3,1,140,0
